filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
3.txt 300000.0 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 732840.4428852823 
4.txt 300000.0 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 748575.1977618423 
5.txt 300000.0 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 817111.3909109547 
6.txt 300000.0 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 784288.3643879002 
7.txt 300000.0 721963.905517339 721963.905517339 721963.905517339 721963.905517339 721963.905517339 721963.905517339 721963.905517339 721963.905517339 721963.905517339 721963.905517339 
8.txt 300000.0 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 735727.0413687095 
9.txt 300000.0 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 856489.5439714742 
1.txt 400000.0 944971.3245303484 950223.3604935844 950223.3604935844 950223.3604935844 950223.3604935844 950223.3604935844 950223.3604935844 950223.3604935844 950223.3604935844 950223.3604935844 
10.txt 400000.0 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 919662.4689510433 
2.txt 400000.0 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 993586.5329900159 
3.txt 400000.0 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 1043322.8178493317 
4.txt 400000.0 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 1115893.7788010277 
5.txt 400000.0 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 1100732.3801583024 
6.txt 400000.0 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 1107823.5998997097 
7.txt 400000.0 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 988455.8347003984 
8.txt 400000.0 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 1038631.9932789041 
9.txt 400000.0 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 1046105.2464337952 
1.txt 500000.0 1298160.2714390855 1196541.6698477655 1196541.6698477655 1196541.6698477655 1196541.6698477655 1196541.6698477655 1196541.6698477655 1196541.6698477655 1196541.6698477655 1196541.6698477655 
10.txt 500000.0 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 1148320.3006296712 
2.txt 500000.0 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 1246771.0611066297 
3.txt 500000.0 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 1331845.8421867138 
4.txt 500000.0 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 1379995.928806241 
5.txt 500000.0 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 1371919.1796598618 
6.txt 500000.0 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 1328240.7092132259 
7.txt 500000.0 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 1203548.5517157824 
8.txt 500000.0 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 1194332.4374161358 
9.txt 500000.0 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 1207307.5510160357 
