filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
1.txt 100000.0 333.51068512999495 257.59052396630705 257.59052396630705 257.59052396630705 257.59052396630705 257.59052396630705 257.59052396630705 257.59052396630705 257.59052396630705 257.59052396630705 
10.txt 100000.0 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 305.2498492305003 
2.txt 100000.0 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 269.43337724709045 
3.txt 100000.0 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 328.7476188690457 
4.txt 100000.0 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 501.4372017576847 
5.txt 100000.0 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 317.2581853270673 
6.txt 100000.0 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 354.2378380748995 
7.txt 100000.0 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 345.8536183023927 
8.txt 100000.0 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 527.9798332092464 
9.txt 100000.0 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 264.1538754398116 
1.txt 200000.0 1680.8429598743585 1900.5376572248529 1900.5376572248529 1900.5376572248529 1900.5376572248529 1900.5376572248529 1900.5376572248529 1900.5376572248529 1900.5376572248529 1900.5376572248529 
