filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
1.txt 100000.0 348.3452843474813 283.3490629821092 283.3490629821092 283.3490629821092 283.3490629821092 283.3490629821092 283.3490629821092 283.3490629821092 283.3490629821092 283.3490629821092 
10.txt 100000.0 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 303.4660484516042 
2.txt 100000.0 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 348.27640258224073 
3.txt 100000.0 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 463.2849540841242 
4.txt 100000.0 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 468.6863969952844 
5.txt 100000.0 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 485.68934867913606 
6.txt 100000.0 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 290.11887554866456 
7.txt 100000.0 403.11740955521 403.11740955521 403.11740955521 403.11740955521 403.11740955521 403.11740955521 403.11740955521 403.11740955521 403.11740955521 403.11740955521 
8.txt 100000.0 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 311.19270208742364 
9.txt 100000.0 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 721.9118481951965 
1.txt 200000.0 1694.0619363262415 1679.4204583282658 1679.4204583282658 1679.4204583282658 1679.4204583282658 1679.4204583282658 1679.4204583282658 1679.4204583282658 1679.4204583282658 1679.4204583282658 
10.txt 200000.0 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 1717.6925149156368 
2.txt 200000.0 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 1699.8358000498174 
3.txt 200000.0 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 1817.986443093159 
4.txt 200000.0 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 1776.0521191179753 
5.txt 200000.0 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 1837.975344195707 
6.txt 200000.0 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 1574.1476620885394 
7.txt 200000.0 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 1615.2711455611368 
8.txt 200000.0 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 1527.5125471160845 
9.txt 200000.0 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 1877.371001107729 
1.txt 300000.0 2760.6234278775855 2612.4130441286384 2612.4130441286384 2612.4130441286384 2612.4130441286384 2612.4130441286384 2612.4130441286384 2612.4130441286384 2612.4130441286384 2612.4130441286384 
10.txt 300000.0 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 2862.54672391286 
2.txt 300000.0 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 3020.7905402742203 
3.txt 300000.0 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 2957.0284848404326 
4.txt 300000.0 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 2886.348941739076 
5.txt 300000.0 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 3334.947937350877 
6.txt 300000.0 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 3258.583535816819 
7.txt 300000.0 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 2990.084694939554 
8.txt 300000.0 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 3273.879891592012 
9.txt 300000.0 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 3638.3107276683404 
1.txt 400000.0 4262.011028136672 4039.725060718322 4039.725060718322 4039.725060718322 4039.725060718322 4039.725060718322 4039.725060718322 4039.725060718322 4039.725060718322 4039.725060718322 
10.txt 400000.0 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 4212.205120992655 
2.txt 400000.0 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 4227.380574830854 
3.txt 400000.0 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 4458.092622745864 
4.txt 400000.0 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 4680.188035530994 
5.txt 400000.0 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 4794.132040914477 
6.txt 400000.0 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 4942.258080849755 
7.txt 400000.0 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 4560.939475383232 
8.txt 400000.0 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 4830.838411395056 
9.txt 400000.0 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 4724.710078725339 
