filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
1.txt 100000.0 104633.81515597709 104468.26148645472 104468.26148645472 104468.26148645472 104468.26148645472 104468.26148645472 104468.26148645472 104468.26148645472 104468.26148645472 104468.26148645472 
10.txt 100000.0 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 104122.67809661328 
2.txt 100000.0 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 104777.30771500475 
3.txt 100000.0 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 104460.40265900825 
4.txt 100000.0 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 104196.71464721105 
5.txt 100000.0 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 104311.76501150973 
6.txt 100000.0 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 104041.31204982521 
7.txt 100000.0 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 103692.72111726263 
8.txt 100000.0 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 105273.52225190692 
9.txt 100000.0 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 104081.23491190915 
1.txt 200000.0 267095.15403910744 267295.1126694037 267295.1126694037 267295.1126694037 267295.1126694037 267295.1126694037 267295.1126694037 267295.1126694037 267295.1126694037 267295.1126694037 
10.txt 200000.0 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 309868.1090764537 
2.txt 200000.0 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 312816.6031261882 
3.txt 200000.0 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 312656.4052079127 
4.txt 200000.0 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 315536.6903465573 
5.txt 200000.0 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 312114.9778000335 
6.txt 200000.0 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 315203.32522843865 
7.txt 200000.0 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 311504.48897673655 
8.txt 200000.0 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 314342.8193579283 
9.txt 200000.0 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 
1.txt 300000.0 527690.4095808568 514295.7866892914 514295.7866892914 514295.7866892914 514295.7866892914 514295.7866892914 514295.7866892914 514295.7866892914 514295.7866892914 514295.7866892914 
10.txt 300000.0 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 519861.39457095653 
2.txt 300000.0 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 466541.2261440706 
3.txt 300000.0 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 552103.7891481599 
4.txt 300000.0 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 484254.66486804804 
5.txt 300000.0 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 515152.44777552574 
6.txt 300000.0 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 527110.7912365353 
7.txt 300000.0 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 522971.2765006233 
8.txt 300000.0 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 420966.2493481406 
9.txt 300000.0 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 
1.txt 400000.0 633365.2597352042 627843.7631797447 627843.7631797447 627843.7631797447 627843.7631797447 627843.7631797447 627843.7631797447 627843.7631797447 627843.7631797447 627843.7631797447 
10.txt 400000.0 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 626625.6572593562 
2.txt 400000.0 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 587231.0224737391 
3.txt 400000.0 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 
4.txt 400000.0 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 650560.4051771585 
5.txt 400000.0 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 720339.2108536103 
6.txt 400000.0 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 739000.4330489214 
7.txt 400000.0 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 
8.txt 400000.0 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 728960.0435961654 
9.txt 400000.0 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 
1.txt 500000.0 633365.2597352042 839114.7710455115 839114.7710455115 839114.7710455115 839114.7710455115 839114.7710455115 839114.7710455115 839114.7710455115 839114.7710455115 839114.7710455115 
10.txt 500000.0 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 749536.7550279656 
2.txt 500000.0 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 829378.7625920904 
3.txt 500000.0 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 618801.0430471846 
4.txt 500000.0 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 773385.5920546023 
5.txt 500000.0 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 927954.2524162215 
6.txt 500000.0 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 947218.1719848735 
7.txt 500000.0 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 732005.9606829532 
8.txt 500000.0 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 737454.7888781426 
9.txt 500000.0 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 312886.39652065496 
