filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
1.txt 100000.0 104364.14453756415 105134.06597397284 105134.06597397284 105134.06597397284 105134.06597397284 105134.06597397284 105134.06597397284 105134.06597397284 105134.06597397284 105134.06597397284 
10.txt 100000.0 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 106104.34218963393 
2.txt 100000.0 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 105177.47803936552 
3.txt 100000.0 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 104651.47145898934 
4.txt 100000.0 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 104772.08355572393 
5.txt 100000.0 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 105660.07811964693 
6.txt 100000.0 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 104557.21433193938 
7.txt 100000.0 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 104256.53183587879 
8.txt 100000.0 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 104074.63442741235 
9.txt 100000.0 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 105317.20765659597 
1.txt 200000.0 314694.3901281723 315238.57942937844 315238.57942937844 315238.57942937844 315238.57942937844 315238.57942937844 315238.57942937844 315238.57942937844 315238.57942937844 315238.57942937844 
10.txt 200000.0 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 340470.94169895136 
2.txt 200000.0 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 341720.0170362605 
3.txt 200000.0 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 317005.1891994619 
4.txt 200000.0 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 380162.61097692826 
5.txt 200000.0 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 394232.74338059884 
6.txt 200000.0 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 356895.1618516066 
7.txt 200000.0 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 349603.8234482581 
8.txt 200000.0 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 415673.1553225357 
9.txt 200000.0 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 323570.95251562924 
1.txt 300000.0 523741.0338662041 526906.994434191 526906.994434191 526906.994434191 526906.994434191 526906.994434191 526906.994434191 526906.994434191 526906.994434191 526906.994434191 
10.txt 300000.0 577942.441031673 577942.441031673 577942.441031673 577942.441031673 577942.441031673 577942.441031673 577942.441031673 577942.441031673 577942.441031673 577942.441031673 
2.txt 300000.0 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 528708.3437440138 
3.txt 300000.0 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 576856.4320323599 
4.txt 300000.0 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 645660.7243171582 
5.txt 300000.0 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 535007.8007123909 
6.txt 300000.0 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 595706.7248204491 
