filename #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
1.txt 6 5 5 5 5 5 5 5 5 5 
10.txt 8 8 8 8 8 8 8 8 8 8 
2.txt 8 8 8 8 8 8 8 8 8 8 
3.txt 9 9 9 9 9 9 9 9 9 9 
4.txt 4 4 4 4 4 4 4 4 4 4 
5.txt 8 8 8 8 8 8 8 8 8 8 
6.txt 8 8 8 8 8 8 8 8 8 8 
7.txt 5 5 5 5 5 5 5 5 5 5 
8.txt 4 4 4 4 4 4 4 4 4 4 
9.txt 9 9 9 9 9 9 9 9 9 9 
