filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
1.txt 100000.0 326.2874044379136 285.8417723122971 285.8417723122971 285.8417723122971 285.8417723122971 285.8417723122971 285.8417723122971 285.8417723122971 285.8417723122971 285.8417723122971 
10.txt 100000.0 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 322.90287984418705 
2.txt 100000.0 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 348.67349388891876 
3.txt 100000.0 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 451.9237834228554 
4.txt 100000.0 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 308.0888181027752 
5.txt 100000.0 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 326.21197200916976 
6.txt 100000.0 327.437409766713 327.437409766713 327.437409766713 327.437409766713 327.437409766713 327.437409766713 327.437409766713 327.437409766713 327.437409766713 327.437409766713 
7.txt 100000.0 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 252.9973430993387 
8.txt 100000.0 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 354.14236075539856 
9.txt 100000.0 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 403.83584192199686 
1.txt 200000.0 1619.4894224854763 1521.4934056360112 1521.4934056360112 1521.4934056360112 1521.4934056360112 1521.4934056360112 1521.4934056360112 1521.4934056360112 1521.4934056360112 1521.4934056360112 
10.txt 200000.0 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 1754.6600037143658 
2.txt 200000.0 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 1123.0715771308853 
3.txt 200000.0 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 1241.0788429786207 
4.txt 200000.0 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 1342.912688187911 
5.txt 200000.0 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 1317.8196272784794 
6.txt 200000.0 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 1417.8279015675025 
7.txt 200000.0 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 1413.6073702567724 
8.txt 200000.0 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 1837.8999876276255 
9.txt 200000.0 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 1664.6621250066567 
1.txt 300000.0 2649.505717516578 2391.4164943085043 2391.4164943085043 2391.4164943085043 2391.4164943085043 2391.4164943085043 2391.4164943085043 2391.4164943085043 2391.4164943085043 2391.4164943085043 
10.txt 300000.0 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 2932.025278199439 
2.txt 300000.0 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 2179.920608465921 
3.txt 300000.0 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 3176.7600845078223 
4.txt 300000.0 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 2873.8284397834077 
5.txt 300000.0 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 2538.2482554883127 
6.txt 300000.0 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 2742.167025464701 
7.txt 300000.0 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 2512.47218735411 
8.txt 300000.0 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 3123.763969715795 
9.txt 300000.0 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 2594.567503527445 
1.txt 400000.0 4310.900402594549 3796.5904724689326 3796.5904724689326 3796.5904724689326 3796.5904724689326 3796.5904724689326 3796.5904724689326 3796.5904724689326 3796.5904724689326 3796.5904724689326 
10.txt 400000.0 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 3903.5257995626935 
2.txt 400000.0 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 4074.940314927843 
3.txt 400000.0 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 3798.1525657653037 
4.txt 400000.0 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 3691.047562504125 
5.txt 400000.0 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 3770.9035564778183 
6.txt 400000.0 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 3696.4199701059924 
7.txt 400000.0 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 3506.4523355473775 
8.txt 400000.0 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 4747.490713868876 
9.txt 400000.0 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 4118.83594304068 
1.txt 500000.0 5612.264656692671 5072.348518856046 5072.348518856046 5072.348518856046 5072.348518856046 5072.348518856046 5072.348518856046 5072.348518856046 5072.348518856046 5072.348518856046 
10.txt 500000.0 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 5336.574701452965 
